conversation_id,parent_tweet_id,child_tweet_id,relationship_source,relationship_valid
conv_AppleSupport_1631163,1631159,1631157,both,True
conv_AppleSupport_1631163,1631161,1631159,both,True
conv_AppleSupport_1631163,1631157,1631158,both,True
conv_AppleSupport_1631163,1631162,1631161,both,True
conv_AppleSupport_1631163,1631158,1631160,both,True
conv_AppleSupport_1631163,1631163,1631162,both,True
conv_AppleSupport_1631165,1631165,1631164,both,True
conv_AppleSupport_1631167,1631167,1631166,both,True
conv_AppleSupport_1631169,1631169,1631168,both,True
conv_AppleSupport_1631172,1631172,1631170,both,True
conv_AppleSupport_1631172,1631170,1631171,both,True
conv_AppleSupport_1631172,1631171,1631173,both,True
conv_AppleSupport_1631175,1631175,1631174,both,True
conv_AppleSupport_1631177,1631177,1631176,both,True
conv_AppleSupport_1631179,1631179,1631178,both,True
conv_AppleSupport_1631183,1631183,1631182,both,True
conv_AppleSupport_1631185,1631185,1631184,both,True
conv_AppleSupport_1631220,1631220,1631219,both,True
conv_AppleSupport_1631224,1631222,1631221,both,True
conv_AppleSupport_1631224,1631223,1631222,both,True
conv_AppleSupport_1631224,1631224,1631223,both,True
conv_AppleSupport_1631226,1631226,1631225,both,True
conv_AppleSupport_1631229,1631228,1631227,both,True
conv_AppleSupport_1631229,1631229,1631228,both,True
conv_AppleSupport_1631232,1631232,1631230,both,True
conv_AppleSupport_1631232,1631230,1631231,both,True
conv_AppleSupport_1631240,1631238,1631237,both,True
conv_AppleSupport_1631240,1631239,1631238,both,True
conv_AppleSupport_1631240,1631240,1631239,both,True
conv_AppleSupport_1631242,1631242,1631241,both,True
conv_AppleSupport_1631244,1631244,1631243,both,True
conv_AppleSupport_1631248,1631246,1631245,both,True
conv_AppleSupport_1631248,1631247,1631246,both,True
conv_AppleSupport_1631248,1631248,1631247,both,True
conv_AppleSupport_1631250,1631250,1631249,both,True
conv_AppleSupport_1631254,1631252,1631251,both,True
conv_AppleSupport_1631254,1631253,1631252,both,True
conv_AppleSupport_1631254,1631254,1631253,both,True
conv_AppleSupport_1631256,1631256,1631255,both,True
conv_AppleSupport_1631258,1631258,1631257,both,True
conv_AppleSupport_1631260,1631260,1631259,both,True
conv_AppleSupport_1631262,1631262,1631261,both,True
conv_AppleSupport_1631266,1631266,1631265,both,True
conv_AppleSupport_1631270,1631268,1631267,both,True
conv_AppleSupport_1631270,1631269,1631268,both,True
conv_AppleSupport_1631270,1631270,1631269,both,True
conv_AppleSupport_1631272,1631272,1631271,both,True
conv_AppleSupport_1631274,1631274,1631273,both,True
conv_AppleSupport_1631278,1631276,1631275,both,True
conv_AppleSupport_1631278,1631277,1631276,both,True
conv_AppleSupport_1631278,1631278,1631277,both,True
conv_AppleSupport_1631280,1631280,1631279,both,True
conv_AppleSupport_1631280,1631280,1631281,both,True
conv_AppleSupport_1631280,1631281,1634022,both,True
conv_AppleSupport_1631283,1631283,1631282,both,True
conv_AppleSupport_1631286,1631286,1631284,both,True
conv_AppleSupport_1631286,1631284,1631285,both,True
conv_AppleSupport_1631286,1631285,1631287,both,True
conv_AppleSupport_1631289,1631289,1631288,both,True
conv_AppleSupport_1631294,1631293,1631292,both,True
conv_AppleSupport_1631294,1631294,1631293,both,True
conv_AppleSupport_1631296,1631296,1631295,both,True
conv_AppleSupport_1631298,1631298,1631297,both,True
conv_AppleSupport_1631304,1631304,1631303,both,True
conv_AppleSupport_1631306,1631306,1631305,both,True
conv_AppleSupport_1631350,1631350,1631348,both,True
conv_AppleSupport_1631350,1631348,1631349,both,True
conv_AppleSupport_1631350,1631349,1631351,both,True
conv_AppleSupport_1631350,1631351,1631352,both,True
conv_AppleSupport_1631350,1631352,1631353,both,True
conv_AppleSupport_1631360,1631359,1631358,both,True
conv_AppleSupport_1631360,1631360,1631359,both,True
conv_AppleSupport_1631368,1631368,1631366,both,True
conv_AppleSupport_1631368,1631366,1631367,both,True
conv_AppleSupport_1631368,1631367,1631369,both,True
conv_AppleSupport_1631371,1631371,1631370,both,True
conv_AppleSupport_1631373,1631373,1631372,both,True
conv_AppleSupport_1631377,1631377,1631376,both,True
conv_AppleSupport_1631404,1631404,1631403,both,True
conv_AppleSupport_1631407,1631407,1631405,both,True
conv_AppleSupport_1631407,1631405,1631406,both,True
conv_AppleSupport_1631407,1631406,1631408,both,True
conv_AppleSupport_1631407,1631408,1631409,both,True
conv_AppleSupport_1631436,1631436,1631435,both,True
conv_AppleSupport_1631439,1631439,1631437,both,True
conv_AppleSupport_1631439,1631437,1631438,both,True
conv_AppleSupport_1631439,1631438,1631440,both,True
conv_AppleSupport_1631445,1631445,1631444,both,True
conv_AppleSupport_1631447,1631447,1631446,both,True
conv_AppleSupport_1631461,1631461,1631459,both,True
conv_AppleSupport_1631461,1631459,1631460,both,True
conv_AppleSupport_1631461,1631460,1631462,both,True
conv_AppleSupport_1632074,1632074,1632073,both,True
conv_AppleSupport_1632105,1632105,1632104,both,True
conv_AppleSupport_1632122,1632122,1632121,both,True
conv_AppleSupport_1632290,1632290,1632289,both,True
conv_AppleSupport_1632292,1632292,1632291,both,True
conv_AppleSupport_1632294,1632294,1632293,both,True
conv_AppleSupport_1632297,1632297,1632295,both,True
conv_AppleSupport_1632297,1632295,1632296,both,True
conv_AppleSupport_1632297,1632296,1632298,both,True
conv_AppleSupport_1632300,1632300,1632299,both,True
conv_AppleSupport_1632302,1632302,1632301,both,True
conv_AppleSupport_1632308,1632308,1632307,both,True
conv_AppleSupport_1632310,1632310,1632309,both,True
conv_AppleSupport_1632315,1632313,1632311,both,True
conv_AppleSupport_1632315,1632314,1632313,both,True
conv_AppleSupport_1632315,1632311,1632312,both,True
conv_AppleSupport_1632315,1632315,1632314,both,True
conv_AppleSupport_1632317,1632317,1632316,both,True
conv_AppleSupport_1632319,1632319,1632318,both,True
conv_AppleSupport_1632321,1632321,1632320,both,True
conv_AppleSupport_1632323,1632323,1632322,both,True
conv_AppleSupport_1632326,1632326,1632324,both,True
conv_AppleSupport_1632326,1632324,1632325,both,True
conv_AppleSupport_1632326,1632325,1632327,both,True
conv_AppleSupport_1632326,1632327,1632328,both,True
conv_AppleSupport_1632326,1632327,1632329,both,True
conv_AppleSupport_1632326,1632327,1632330,both,True
conv_AppleSupport_1632326,1632328,1632331,both,True
conv_AppleSupport_1632326,1632329,1632332,both,True
conv_AppleSupport_1632334,1632334,1632333,both,True
conv_AppleSupport_1632342,1632342,1632341,both,True
conv_AppleSupport_1632349,1632349,1632348,both,True
conv_AppleSupport_1632351,1632351,1632350,both,True
conv_AppleSupport_1632353,1632353,1632352,both,True
conv_AppleSupport_1632360,1632359,1632357,both,True
conv_AppleSupport_1632360,1632360,1632359,both,True
conv_AppleSupport_1632360,1632357,1632358,both,True
conv_AppleSupport_1632363,1632363,1632361,both,True
conv_AppleSupport_1632363,1632361,1632362,both,True
conv_AppleSupport_1632365,1632365,1632364,both,True
conv_AppleSupport_1632372,1632372,1632370,both,True
conv_AppleSupport_1632372,1632370,1632371,both,True
conv_AppleSupport_1632374,1632374,1632373,both,True
conv_AppleSupport_1632376,1632376,1632375,both,True
conv_AppleSupport_1632378,1632378,1632377,both,True
conv_AppleSupport_1632380,1632380,1632379,both,True
conv_AppleSupport_1632382,1632382,1632381,both,True
conv_AppleSupport_1632385,1632385,1632383,both,True
conv_AppleSupport_1632385,1632383,1632384,both,True
conv_AppleSupport_1632385,1632384,1632386,both,True
conv_AppleSupport_1632385,1632386,1632387,both,True
conv_AppleSupport_1632385,1632387,1632388,both,True
conv_AppleSupport_1632391,1632391,1632389,both,True
conv_AppleSupport_1632391,1632389,1632390,both,True
conv_AppleSupport_1632391,1632390,1632392,both,True
conv_AppleSupport_1632391,1632392,1632393,both,True
conv_AppleSupport_1632391,1632393,1632394,both,True
conv_AppleSupport_1632396,1632396,1632395,both,True
conv_AppleSupport_1632399,1632399,1632397,both,True
conv_AppleSupport_1632399,1632397,1632398,both,True
conv_AppleSupport_1632399,1632398,1632400,both,True
conv_AppleSupport_1632402,1632402,1632401,both,True
conv_AppleSupport_1632406,1632404,1632403,both,True
conv_AppleSupport_1632406,1632405,1632404,both,True
conv_AppleSupport_1632406,1632406,1632405,both,True
conv_AppleSupport_1632409,1632409,1632407,both,True
conv_AppleSupport_1632409,1632407,1632408,both,True
conv_AppleSupport_1633012,1633012,1633009,both,True
conv_AppleSupport_1633012,1633009,1633010,both,True
conv_AppleSupport_1633012,1633009,1633011,both,True
conv_AppleSupport_1633012,1633010,1633013,both,True
conv_AppleSupport_1633012,1633013,1633014,both,True
conv_AppleSupport_1633016,1633016,1633015,both,True
conv_AppleSupport_1633019,1633019,1633017,both,True
conv_AppleSupport_1633019,1633017,1633018,both,True
conv_AppleSupport_1633019,1633018,1633020,both,True
conv_AppleSupport_1633019,1633020,1633021,both,True
conv_AppleSupport_1633019,1633021,1633022,both,True
conv_AppleSupport_1633024,1633024,1633023,both,True
conv_AppleSupport_1633026,1633026,1633025,both,True
conv_AppleSupport_1633028,1633028,1633027,both,True
conv_AppleSupport_1633041,1633032,1633029,both,True
conv_AppleSupport_1633041,1633033,1633032,both,True
conv_AppleSupport_1633041,1633029,1633030,both,True
conv_AppleSupport_1633041,1633029,1633031,both,True
conv_AppleSupport_1633041,1633041,1633033,both,True
conv_AppleSupport_1633041,1633033,1633034,both,True
conv_AppleSupport_1633041,1633033,1633035,both,True
conv_AppleSupport_1633041,1633033,1633036,both,True
conv_AppleSupport_1633041,1633033,1633037,both,True
conv_AppleSupport_1633041,1633033,1633038,both,True
conv_AppleSupport_1633041,1633033,1633039,both,True
conv_AppleSupport_1633041,1633033,1633040,both,True
conv_AppleSupport_1633043,1633043,1633042,both,True
conv_AppleSupport_1633045,1633045,1633044,both,True
conv_AppleSupport_1633047,1633047,1633046,both,True
conv_AppleSupport_1633049,1633049,1633048,both,True
conv_AppleSupport_1633052,1633052,1633050,both,True
conv_AppleSupport_1633052,1633050,1633051,both,True
conv_AppleSupport_1633052,1633051,1633053,both,True
conv_AppleSupport_1633055,1633055,1633054,both,True
conv_AppleSupport_1633057,1633057,1633056,both,True
conv_AppleSupport_1633064,1633064,1633062,both,True
conv_AppleSupport_1633064,1633062,1633063,both,True
conv_AppleSupport_1633064,1633063,1633065,both,True
conv_AppleSupport_1633064,1633065,1633066,both,True
conv_AppleSupport_1633069,1633069,1633067,both,True
conv_AppleSupport_1633069,1633067,1633068,both,True
conv_AppleSupport_1633071,1633071,1633070,both,True
conv_AppleSupport_1633073,1633073,1633072,both,True
conv_AppleSupport_1633075,1633075,1633074,both,True
conv_AppleSupport_1633078,1633078,1633076,both,True
conv_AppleSupport_1633078,1633076,1633077,both,True
conv_AppleSupport_1633080,1633080,1633079,both,True
conv_AppleSupport_1633082,1633082,1633081,both,True
conv_AppleSupport_1633085,1633084,1633083,both,True
conv_AppleSupport_1633085,1633085,1633084,both,True
conv_AppleSupport_1633087,1633087,1633086,both,True
conv_AppleSupport_1633089,1633089,1633088,both,True
conv_AppleSupport_1633091,1633091,1633090,both,True
conv_AppleSupport_1633093,1633093,1633092,both,True
conv_AppleSupport_1633095,1633095,1633094,both,True
conv_AppleSupport_1633097,1633097,1633096,both,True
conv_AppleSupport_1633100,1633100,1633098,both,True
conv_AppleSupport_1633100,1633098,1633099,both,True
conv_AppleSupport_1633102,1633102,1633101,both,True
conv_AppleSupport_1633104,1633104,1633103,both,True
conv_AppleSupport_1633106,1633106,1633105,both,True
conv_AppleSupport_1633108,1633108,1633107,both,True
conv_AppleSupport_1633111,1633111,1633109,both,True
conv_AppleSupport_1633111,1633109,1633110,both,True
conv_AppleSupport_1633111,1633110,1633112,both,True
conv_AppleSupport_1633115,1633114,1633113,both,True
conv_AppleSupport_1633115,1633115,1633114,both,True
conv_AppleSupport_1633118,1633118,1633117,both,True
conv_AppleSupport_1633120,1633120,1633119,both,True
conv_AppleSupport_1633122,1633122,1633121,both,True
conv_AppleSupport_1633124,1633124,1633123,both,True
conv_AppleSupport_1633126,1633126,1633125,both,True
conv_AppleSupport_1633129,1633128,1633127,both,True
conv_AppleSupport_1633129,1633129,1633128,both,True
conv_AppleSupport_1633133,1633133,1633131,both,True
conv_AppleSupport_1633133,1633131,1633132,both,True
conv_AppleSupport_1633133,1633132,1633134,both,True
conv_AppleSupport_1633136,1633136,1633135,both,True
conv_AppleSupport_1633138,1633138,1633137,both,True
conv_AppleSupport_1633142,1633142,1633139,both,True
conv_AppleSupport_1633142,1633139,1633140,both,True
conv_AppleSupport_1633142,1633139,1633141,both,True
conv_AppleSupport_1633144,1633144,1633143,both,True
conv_AppleSupport_1633146,1633146,1633145,both,True
conv_AppleSupport_1633450,1633450,1633448,both,True
conv_AppleSupport_1633450,1633448,1633449,both,True
conv_AppleSupport_1633450,1633449,1633451,both,True
conv_AppleSupport_1633462,1633462,1633460,both,True
conv_AppleSupport_1633462,1633460,1633461,both,True
conv_AppleSupport_1633464,1633464,1633463,both,True
conv_AppleSupport_1633466,1633466,1633465,both,True
conv_AppleSupport_1633469,1633469,1633467,both,True
conv_AppleSupport_1633469,1633467,1633468,both,True
conv_AppleSupport_1633469,1633468,1633470,both,True
conv_AppleSupport_1633472,1633472,1633471,both,True
conv_AppleSupport_1633478,1633478,1633477,both,True
conv_AppleSupport_1633487,1633487,1633485,both,True
conv_AppleSupport_1633487,1633485,1633486,both,True
conv_AppleSupport_1633487,1633486,1633488,both,True
conv_AppleSupport_1633487,1633486,1633489,both,True
conv_AppleSupport_1633487,1633489,1633490,both,True
conv_AppleSupport_1633515,1633515,1633513,both,True
conv_AppleSupport_1633515,1633513,1633514,both,True
conv_AppleSupport_1633515,1633514,1633516,both,True
conv_AppleSupport_1633515,1633516,1633517,both,True
conv_AppleSupport_1633536,1633536,1633534,both,True
conv_AppleSupport_1633536,1633534,1633535,both,True
conv_AppleSupport_1633536,1633535,1633537,both,True
conv_AppleSupport_1633540,1633540,1633538,both,True
conv_AppleSupport_1633540,1633538,1633539,both,True
conv_AppleSupport_1633540,1633539,1633541,both,True
conv_AppleSupport_1633546,1633546,1633542,both,True
conv_AppleSupport_1633546,1633542,1633543,both,True
conv_AppleSupport_1633546,1633542,1633544,both,True
conv_AppleSupport_1633546,1633542,1633545,both,True
conv_AppleSupport_1633546,1633545,1633547,both,True
conv_AppleSupport_1633550,1633549,1633548,both,True
conv_AppleSupport_1633550,1633550,1633549,both,True
conv_AppleSupport_1633552,1633552,1633551,both,True
conv_AppleSupport_1633554,1633554,1633553,both,True
conv_AppleSupport_1633559,1633559,1633556,both,True
conv_AppleSupport_1633559,1633556,1633557,both,True
conv_AppleSupport_1633559,1633556,1633558,both,True
conv_AppleSupport_1633559,1633557,1633560,both,True
conv_AppleSupport_1633559,1633560,1633561,both,True
conv_AppleSupport_1633559,1633561,1633562,both,True
conv_AppleSupport_1633564,1633564,1633563,both,True
conv_AppleSupport_1633573,1633567,1633565,both,True
conv_AppleSupport_1633573,1633571,1633567,both,True
conv_AppleSupport_1633573,1633565,1633566,both,True
conv_AppleSupport_1633573,1633572,1633571,both,True
conv_AppleSupport_1633573,1633566,1633568,both,True
conv_AppleSupport_1633573,1633566,1633569,both,True
conv_AppleSupport_1633573,1633573,1633572,both,True
conv_AppleSupport_1633573,1633569,1633570,both,True
conv_AppleSupport_1633584,1633584,1633583,both,True
conv_AppleSupport_1633588,1633586,1633585,both,True
conv_AppleSupport_1633588,1633587,1633586,both,True
conv_AppleSupport_1633588,1633588,1633587,both,True
conv_AppleSupport_1633590,1633590,1633589,both,True
conv_AppleSupport_1633592,1633592,1633591,both,True
conv_AppleSupport_1634007,1634006,1634005,both,True
conv_AppleSupport_1634007,1634007,1634006,both,True
conv_AppleSupport_1634009,1634009,1634008,both,True
conv_AppleSupport_1634014,1634014,1634012,both,True
conv_AppleSupport_1634014,1634012,1634013,both,True
conv_AppleSupport_1634017,1634017,1634016,both,True
conv_AppleSupport_1634019,1634019,1634018,both,True
conv_AppleSupport_1634025,1634025,1634023,both,True
conv_AppleSupport_1634025,1634023,1634024,both,True
conv_AppleSupport_1634025,1634024,1634026,both,True
conv_AppleSupport_1634025,1634026,1634027,both,True
conv_AppleSupport_1634030,1634030,1634028,both,True
conv_AppleSupport_1634030,1634028,1634029,both,True
conv_AppleSupport_1634032,1634032,1634031,both,True
conv_AppleSupport_1634035,1634035,1634033,both,True
conv_AppleSupport_1634035,1634033,1634034,both,True
conv_AppleSupport_1634035,1634034,1634036,both,True
conv_AppleSupport_1634038,1634038,1634037,both,True
conv_AppleSupport_1634044,1634044,1634043,both,True
conv_AppleSupport_1634049,1634049,1634047,both,True
conv_AppleSupport_1634049,1634047,1634048,both,True
conv_AppleSupport_1634049,1634048,1634050,both,True
conv_AppleSupport_1634049,1634050,1634051,both,True
conv_AppleSupport_1634053,1634053,1634052,both,True
conv_AppleSupport_1634058,1634058,1634057,both,True
conv_AppleSupport_1634064,1634060,1634059,both,True
conv_AppleSupport_1634064,1634063,1634060,both,True
conv_AppleSupport_1634064,1634064,1634063,both,True
conv_AppleSupport_1634066,1634066,1634065,both,True
conv_AppleSupport_1634068,1634068,1634067,both,True
conv_AppleSupport_1634071,1634071,1634069,both,True
conv_AppleSupport_1634071,1634069,1634070,both,True
conv_AppleSupport_1634075,1634073,1634072,both,True
conv_AppleSupport_1634075,1634074,1634073,both,True
conv_AppleSupport_1634075,1634075,1634074,both,True
conv_AppleSupport_1634078,1634078,1634076,both,True
conv_AppleSupport_1634078,1634076,1634077,both,True
conv_AppleSupport_1634078,1634077,1634079,both,True
conv_AppleSupport_1634081,1634081,1634080,both,True
conv_AppleSupport_1634083,1634083,1634082,both,True
conv_AppleSupport_1634083,1634083,1634085,both,True
conv_AppleSupport_1634083,1634085,2016228,both,True
conv_AppleSupport_1634088,1634088,1634087,both,True
conv_AppleSupport_1634091,1634091,1634090,both,True
conv_AppleSupport_1634094,1634094,1634092,both,True
conv_AppleSupport_1634094,1634092,1634093,both,True
conv_AppleSupport_1634096,1634096,1634095,both,True
conv_AppleSupport_1634098,1634098,1634097,both,True
conv_AppleSupport_1634100,1634100,1634099,both,True
conv_AppleSupport_1634102,1634102,1634101,both,True
conv_AppleSupport_1634104,1634104,1634103,both,True
conv_AppleSupport_1634106,1634106,1634105,both,True
conv_AppleSupport_1634540,1634540,1634539,both,True
conv_AppleSupport_1634542,1634542,1634541,both,True
conv_AppleSupport_1634544,1634544,1634543,both,True
conv_AppleSupport_1634546,1634546,1634545,both,True
conv_AppleSupport_1634548,1634548,1634547,both,True
conv_AppleSupport_1634550,1634550,1634549,both,True
conv_AppleSupport_1634552,1634552,1634551,both,True
conv_AppleSupport_1634555,1634554,1634553,both,True
conv_AppleSupport_1634555,1634555,1634554,both,True
conv_AppleSupport_1634559,1634557,1634556,both,True
conv_AppleSupport_1634559,1634558,1634557,both,True
conv_AppleSupport_1634559,1634559,1634558,both,True
conv_AppleSupport_1634563,1634563,1634560,both,True
conv_AppleSupport_1634563,1634560,1634561,both,True
conv_AppleSupport_1634563,1634560,1634562,both,True
conv_AppleSupport_1634567,1634566,1634565,both,True
conv_AppleSupport_1634567,1634567,1634566,both,True
conv_AppleSupport_1634570,1634570,1634569,both,True
conv_AppleSupport_1634572,1634572,1634571,both,True
conv_AppleSupport_1634574,1634574,1634573,both,True
conv_AppleSupport_1634576,1634576,1634575,both,True
conv_AppleSupport_1634576,1634576,1634577,both,True
conv_AppleSupport_1634576,1634577,1635132,both,True
conv_AppleSupport_1634576,1635132,1635131,both,True
conv_AppleSupport_1634580,1634580,1634578,both,True
conv_AppleSupport_1634580,1634578,1634579,both,True
conv_AppleSupport_1634580,1634579,1634581,both,True
conv_AppleSupport_1634587,1634587,1634586,both,True
conv_AppleSupport_1634589,1634589,1634588,both,True
conv_AppleSupport_1634591,1634591,1634590,both,True
conv_AppleSupport_1634593,1634593,1634592,both,True
conv_AppleSupport_1634595,1634595,1634594,both,True
conv_AppleSupport_1634598,1634597,1634596,both,True
conv_AppleSupport_1634598,1634598,1634597,both,True
conv_AppleSupport_1634600,1634600,1634599,both,True
conv_AppleSupport_1634602,1634602,1634601,both,True
conv_AppleSupport_1634605,1634605,1634603,both,True
conv_AppleSupport_1634605,1634603,1634604,both,True
conv_AppleSupport_1634608,1634607,1634606,both,True
conv_AppleSupport_1634608,1634608,1634607,both,True
conv_AppleSupport_1635135,1635135,1635134,both,True
conv_AppleSupport_1635137,1635137,1635136,both,True
conv_AppleSupport_1635139,1635139,1635138,both,True
conv_AppleSupport_1635141,1635141,1635140,both,True
conv_AppleSupport_1635143,1635143,1635142,both,True
conv_AppleSupport_1635150,1635146,1635144,both,True
conv_AppleSupport_1635150,1635150,1635146,both,True
conv_AppleSupport_1635150,1635144,1635145,both,True
conv_AppleSupport_1635150,1635145,1635147,both,True
conv_AppleSupport_1635150,1635147,1635148,both,True
conv_AppleSupport_1635150,1635148,1635149,both,True
conv_AppleSupport_1635152,1635152,1635151,both,True
conv_AppleSupport_1635154,1635154,1635153,both,True
conv_AppleSupport_1635156,1635156,1635155,both,True
conv_AppleSupport_1635159,1635158,1635157,both,True
conv_AppleSupport_1635159,1635159,1635158,both,True
conv_AppleSupport_1635162,1635162,1635160,both,True
conv_AppleSupport_1635162,1635160,1635161,both,True
conv_AppleSupport_1635162,1635161,1635163,both,True
conv_AppleSupport_1635165,1635165,1635164,both,True
conv_AppleSupport_1635168,1635168,1635166,both,True
conv_AppleSupport_1635168,1635166,1635167,both,True
conv_AppleSupport_1635168,1635167,1635169,both,True
conv_AppleSupport_1635171,1635171,1635170,both,True
conv_AppleSupport_1635173,1635173,1635172,both,True
conv_AppleSupport_1635175,1635175,1635174,both,True
conv_AppleSupport_1635177,1635177,1635176,both,True
conv_AppleSupport_1635179,1635179,1635178,both,True
conv_AppleSupport_1635181,1635181,1635180,both,True
conv_AppleSupport_1635184,1635184,1635183,both,True
conv_AppleSupport_1635187,1635187,1635185,both,True
conv_AppleSupport_1635187,1635185,1635186,both,True
conv_AppleSupport_1635187,1635186,1635188,both,True
conv_AppleSupport_1635191,1635191,1635189,both,True
conv_AppleSupport_1635191,1635189,1635190,both,True
conv_AppleSupport_1635191,1635190,1635192,both,True
conv_AppleSupport_1635194,1635194,1635193,both,True
conv_AppleSupport_1635196,1635196,1635195,both,True
conv_AppleSupport_1635198,1635198,1635197,both,True
conv_AppleSupport_1635200,1635200,1635199,both,True
conv_AppleSupport_1635200,1635200,1635202,both,True
conv_AppleSupport_1635200,1635202,1648435,both,True
conv_AppleSupport_1635200,1648435,1648434,both,True
conv_AppleSupport_1635200,1648434,1648433,both,True
conv_AppleSupport_1635204,1635204,1635203,both,True
conv_AppleSupport_1635710,1635710,1635709,both,True
conv_AppleSupport_1635713,1635713,1635711,both,True
conv_AppleSupport_1635713,1635711,1635712,both,True
conv_AppleSupport_1635715,1635715,1635714,both,True
conv_AppleSupport_1635718,1635718,1635716,both,True
conv_AppleSupport_1635718,1635716,1635717,both,True
conv_AppleSupport_1635718,1635717,1635719,both,True
conv_AppleSupport_1635721,1635721,1635720,both,True
conv_AppleSupport_1635724,1635724,1635722,both,True
conv_AppleSupport_1635724,1635722,1635723,both,True
conv_AppleSupport_1635724,1635723,1635725,both,True
conv_AppleSupport_1635724,1635725,1635726,both,True
conv_AppleSupport_1635728,1635728,1635727,both,True
conv_AppleSupport_1635731,1635731,1635730,both,True
conv_AppleSupport_1635733,1635733,1635732,both,True
conv_AppleSupport_1635735,1635735,1635734,both,True
conv_AppleSupport_1635739,1635737,1635736,both,True
conv_AppleSupport_1635739,1635738,1635737,both,True
conv_AppleSupport_1635739,1635739,1635738,both,True
conv_AppleSupport_1635743,1635741,1635740,both,True
conv_AppleSupport_1635743,1635742,1635741,both,True
conv_AppleSupport_1635743,1635743,1635742,both,True
conv_AppleSupport_1635745,1635745,1635744,both,True
conv_AppleSupport_1635747,1635747,1635746,both,True
conv_AppleSupport_1635749,1635749,1635748,both,True
conv_AppleSupport_1635751,1635751,1635750,both,True
conv_AppleSupport_1635753,1635753,1635752,both,True
conv_AppleSupport_1635755,1635755,1635754,both,True
conv_AppleSupport_1635758,1635758,1635756,both,True
conv_AppleSupport_1635758,1635756,1635757,both,True
conv_AppleSupport_1635758,1635757,1635759,both,True
conv_AppleSupport_1635761,1635761,1635760,both,True
conv_AppleSupport_1635765,1635765,1635762,both,True
conv_AppleSupport_1635765,1635762,1635763,both,True
conv_AppleSupport_1635765,1635762,1635764,both,True
conv_AppleSupport_1635765,1635764,1635766,both,True
conv_AppleSupport_1635765,1635766,1635767,both,True
conv_AppleSupport_1635765,1635767,1635768,both,True
conv_AppleSupport_1635771,1635771,1635769,both,True
conv_AppleSupport_1635771,1635769,1635770,both,True
conv_AppleSupport_1635771,1635770,1635772,both,True
conv_AppleSupport_1635774,1635774,1635773,both,True
conv_AppleSupport_1635776,1635776,1635775,both,True
conv_AppleSupport_1635778,1635778,1635777,both,True
conv_AppleSupport_1635780,1635780,1635779,both,True
conv_AppleSupport_1635783,1635783,1635781,both,True
conv_AppleSupport_1635783,1635781,1635782,both,True
conv_AppleSupport_1635783,1635782,1635784,both,True
conv_AppleSupport_1635786,1635786,1635785,both,True
conv_AppleSupport_1635789,1635788,1635787,both,True
conv_AppleSupport_1635789,1635789,1635788,both,True
conv_AppleSupport_1635791,1635791,1635790,both,True
conv_AppleSupport_1635793,1635793,1635792,both,True
conv_AppleSupport_1636076,1636076,1636075,both,True
conv_AppleSupport_1636079,1636079,1636077,both,True
conv_AppleSupport_1636079,1636077,1636078,both,True
conv_AppleSupport_1636079,1636078,1636080,both,True
conv_AppleSupport_1636079,1636080,1636081,both,True
conv_AppleSupport_1636079,1636081,1636082,both,True
conv_AppleSupport_1636094,1636094,1636093,both,True
conv_AppleSupport_1636101,1636101,1636099,both,True
conv_AppleSupport_1636101,1636099,1636100,both,True
conv_AppleSupport_1636101,1636100,1636102,both,True
conv_AppleSupport_1636109,1636109,1636108,both,True
conv_AppleSupport_1636112,1636112,1636110,both,True
conv_AppleSupport_1636112,1636110,1636111,both,True
conv_AppleSupport_1636112,1636111,1636113,both,True
conv_AppleSupport_1636112,1636113,1636114,both,True
conv_AppleSupport_1636112,1636114,1636115,both,True
conv_AppleSupport_1636128,1636128,1636125,both,True
conv_AppleSupport_1636128,1636125,1636126,both,True
conv_AppleSupport_1636128,1636125,1636127,both,True
conv_AppleSupport_1636128,1636126,1636129,both,True
conv_AppleSupport_1636128,1636129,1636130,both,True
conv_AppleSupport_1636128,1636130,1636131,both,True
conv_AppleSupport_1636128,1636131,1636132,both,True
conv_AppleSupport_1636128,1636131,1636133,both,True
conv_AppleSupport_1636137,1636137,1636136,both,True
conv_AppleSupport_1636143,1636143,1636142,both,True
conv_AppleSupport_1636151,1636151,1636149,both,True
conv_AppleSupport_1636151,1636149,1636150,both,True
conv_AppleSupport_1636151,1636150,1636152,both,True
conv_AppleSupport_1636173,1636173,1636172,both,True
conv_AppleSupport_1636175,1636175,1636174,both,True
conv_AppleSupport_1636178,1636178,1636176,both,True
conv_AppleSupport_1636178,1636176,1636177,both,True
conv_AppleSupport_1636178,1636177,1636179,both,True
conv_AppleSupport_1636193,1636193,1636192,both,True
conv_AppleSupport_1636200,1636200,1636198,both,True
conv_AppleSupport_1636200,1636198,1636199,both,True
conv_AppleSupport_1636200,1636199,1636201,both,True
conv_AppleSupport_1636200,1636201,1636202,both,True
conv_AppleSupport_1636200,1636202,1636203,both,True
conv_AppleSupport_1636503,1636503,1636502,both,True
conv_AppleSupport_1636505,1636505,1636504,both,True
conv_AppleSupport_1636508,1636508,1636506,both,True
conv_AppleSupport_1636508,1636506,1636507,both,True
conv_AppleSupport_1636510,1636510,1636509,both,True
conv_AppleSupport_1636512,1636512,1636511,both,True
conv_AppleSupport_1636514,1636514,1636513,both,True
